epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,train_ap,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,val_ap,epoch_time
1,0.19228234019180288,0.9256969389651007,0.9087799252218233,0.946263279714117,0.9271429045863637,0.9761358408617112,0.9717223219165668,0.11741800764648933,0.9588224420001848,0.9574063859778146,0.9605558459126264,0.9589785301023618,0.9905420783459008,0.9888619391108029,20.518987894058228
2,0.10616948790829804,0.9627715371752392,0.9541448856616039,0.9722096863227419,0.9630925827325361,0.9918100999987135,0.990087086685624,0.10237810215142769,0.9644606710416859,0.9578787878787879,0.9718080364005288,0.9647931387061822,0.9923015359099213,0.9908343238260124,19.67314863204956
3,0.09004632049065348,0.96875,0.9618745157017601,0.9761434838609709,0.9689564709987704,0.9940252804641928,0.9928965271023256,0.08741363181959926,0.9688665002926949,0.9653994019649722,0.9727303470962585,0.9690510099385921,0.9945633296274818,0.9938749771989427,19.28867793083191
4,0.08132631723400448,0.9720450252376676,0.9661121981168344,0.9783650819783264,0.9722000350290336,0.9950686906177972,0.9942040108545328,0.08200156069764002,0.9709307699417691,0.9688169410612645,0.973314477203554,0.9710605014952841,0.9951599814259776,0.9945246192090187,19.439171075820923
5,0.07603187901403805,0.973819790666708,0.9685597114557655,0.9793916268799814,0.9739455528119234,0.9956693749177974,0.9949453028378652,0.08144311964746535,0.9711464399051052,0.9607683982683982,0.982537584160851,0.971531060479397,0.9953866011595369,0.9947981927370915,19.22426414489746
6,0.07191756362701596,0.9754697225404887,0.9705666974661366,0.9806409126565239,0.9755777981384441,0.9961210327178247,0.9954970500638094,0.07708719689545669,0.9729180146039376,0.9656466600078695,0.9808466812186799,0.9731873226977397,0.9957340261183566,0.9951963913151327,19.019007205963135
7,0.06873853291731297,0.9763977487381166,0.9719663112163539,0.9810554043715318,0.9764897081022308,0.9964587665000089,0.9959263549476183,0.07514793657529073,0.9737960994546631,0.9662129461584997,0.9820456851231285,0.9740649823898028,0.9960241822097574,0.9954635021892632,20.048248291015625
8,0.06598058254460316,0.9773857724584275,0.9731938177978304,0.9817797964342091,0.9774679528899045,0.9967308039969037,0.9962720727840292,0.07245269234431541,0.9746433743106264,0.9741149015874966,0.9753128170443016,0.974713491258795,0.9963856486253462,0.9960731714572401,19.094573974609375
9,0.06405625469178153,0.9779334917784039,0.9737680870019354,0.9822950057622096,0.9780129610041741,0.9969236492428043,0.9965008426052755,0.07229743589918444,0.9743198693656222,0.9736034376918354,0.975189842284871,0.9743959942863287,0.9963943723265162,0.9960750409881036,19.14635157585144
10,0.06256974273263936,0.978518951475552,0.974734479518364,0.9824712615849466,0.9785875789051286,0.9970617031420516,0.9966804539290839,0.07058600201381474,0.9746895893027698,0.9760466119982736,0.9733759645832692,0.974709458939429,0.996661154309564,0.9963835571445716,19.286646604537964
11,0.06136645989445485,0.9789592558758864,0.9752090892319045,0.982872195159744,0.9790256471103471,0.9971769908973864,0.9968150957731408,0.06704217402308475,0.9755984841482577,0.968904379451432,0.9828450210594275,0.9758249137694209,0.9969212890981133,0.9966830291132384,18.960565090179443
12,0.060266597428944454,0.9793560136871768,0.9758206854651096,0.9830387665966163,0.9794164272984893,0.9972730905329831,0.9969365420342648,0.06790495270819176,0.9760144190775487,0.9735474006116208,0.9787253666185015,0.9761295169178407,0.9967364918701194,0.9964323612040489,19.199241399765015
13,0.059096975621978146,0.979833090762704,0.9764970869005738,0.9833021818921354,0.979887819584863,0.9973778420197614,0.9970485225327597,0.06908700929030659,0.9752749792032536,0.9732186581782566,0.9775571064039106,0.9753830580223622,0.9965647811431408,0.9962250431394031,19.343963861465454
14,0.0585754340843894,0.9800227603505404,0.976500447033715,0.9836876204495492,0.9800808575922191,0.9974200444757543,0.9970969592782235,0.06644364310003172,0.976646023970176,0.9740728284465099,0.9794632151750853,0.9767605849710274,0.9968540283179067,0.9965536954675136,19.380438804626465
15,0.057374771172388345,0.9803633914470629,0.9770810128676435,0.9837728430451583,0.9804155093106438,0.9975281611396452,0.9972489157803779,0.06378878397852417,0.9770157439073235,0.9753990380196685,0.9788175976880745,0.9771053277682298,0.9971347672735665,0.9969329464092929,19.995505571365356
16,0.05737215307148643,0.9804320982875546,0.9772328471928272,0.983753474273429,0.9804823196127543,0.9975387173376806,0.9972441897535911,0.06524733732652477,0.9768154789413686,0.9748652951261327,0.9789713161373628,0.9769139911951036,0.9969695480624147,0.9966805536511424,19.393173217773438
17,0.05658187460543614,0.9805569318428142,0.9774717819924367,0.9837573480277748,0.980604492668282,0.9975888293565061,0.9973109981823568,0.06528008732152736,0.9774470838339957,0.9751873948294325,0.9799243705229501,0.9775501441452493,0.9970293514545483,0.9968066540002596,19.3122296333313
