epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,train_ap,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,val_ap,epoch_time
1,0.18065812984880922,0.9294729120862106,0.9079050496204414,0.9557907785277797,0.9312327270359807,0.9786465193252097,0.9745386606252476,0.1128640789685287,0.9600240317959146,0.9502406738868833,0.971070187843945,0.9605425213252847,0.9909460236804782,0.989252306928968,19.310888290405273
2,0.10188126620670956,0.964672103861518,0.956058370848035,0.9740594040228939,0.9649749450979602,0.9923462541492221,0.9907438428919073,0.08954211752715073,0.9687124503188834,0.9659861866634069,0.9717772927106711,0.9688730861775658,0.9943828581781855,0.9935946062804548,19.11954665184021
3,0.08551950330387961,0.9704841219459326,0.9639175060831433,0.9775147928994082,0.97066853356131,0.99456915288937,0.9935663397917126,0.0802072291885774,0.9713158948762979,0.9620031940217555,0.9815230423955483,0.9716650941960617,0.9955227544982216,0.9949885308563702,19.308626174926758
4,0.07796768419381828,0.9732227185458149,0.9674933027171834,0.9793083411615452,0.9733649695108745,0.9954590860436512,0.9947027278781665,0.07824543614204474,0.9722864097113103,0.9752242499226724,0.9693177975220586,0.9722620534406463,0.9960258182596994,0.9956281715158068,20.01384687423706
5,0.0727351162030946,0.975066190815347,0.9698544638803374,0.9805731219554712,0.9751843404963516,0.996038455890268,0.9954300269910367,0.07342184654723002,0.9740425794127615,0.9732690891234962,0.9749746364558675,0.9741211162476388,0.9962868135526133,0.9958533275772281,19.721149444580078
6,0.06912538514127968,0.9762525934413031,0.9712888120480034,0.9814815173495772,0.9763585637104917,0.9964106437170182,0.9958741396852575,0.07222797806690058,0.9741196043996673,0.9737092662551061,0.9746671995572909,0.9741879974187998,0.996394715958706,0.9959824591725843,19.157622575759888
7,0.06667339934913488,0.9771264283281207,0.9726389064772496,0.9818379027493972,0.9772167564842653,0.996670630546546,0.9961973087687682,0.06944830765522371,0.9752441692084912,0.9719169719169719,0.9788790850677899,0.9753856050974926,0.9965803395176974,0.996259653078068,19.132312297821045
8,0.06454338172359328,0.977829947666677,0.9734789960481439,0.9823899127436834,0.9779141553779176,0.9968966512806724,0.9964726417962249,0.06947673349751263,0.9749052592661059,0.9669346551411473,0.9835521259261537,0.9751726029902611,0.9965700879822474,0.9962014589857827,19.23499608039856
9,0.06310184931713736,0.9783428297154182,0.9740294639857958,0.9828586370195334,0.9784241325787886,0.9970246742803267,0.9966557625618988,0.0681342957321349,0.9755522691561143,0.970384334711749,0.9811541181172564,0.9757395092868608,0.9967656816210417,0.9964675064453742,19.20486068725586
10,0.06161640811648816,0.9788557117641594,0.9746784403854684,0.983222769928045,0.9789319613235165,0.9971538481385721,0.9967831334078221,0.06892397110973757,0.9751671442215855,0.9773043075497916,0.9730377839948351,0.9751663790978556,0.9967366091037532,0.996432824925558,19.10513925552368
11,0.06063765361572977,0.9791489254637228,0.9752750314129487,0.9831917798932781,0.9792174046399386,0.9972533979676188,0.9969131765812896,0.06676540890429902,0.9763687340173152,0.968979814181521,0.9843514618624527,0.9766051547964006,0.9968866007575253,0.9965479634843291,19.405592679977417
12,0.059455031396220555,0.9794769764345214,0.9756527787652111,0.9834648795746618,0.979543253556395,0.9973404130495358,0.9970081831973407,0.0676778378625085,0.9763841390146963,0.9770068948534844,0.9758354597718818,0.9764208259632393,0.9968338778971684,0.9965771116364478,19.0103816986084
13,0.05874317034769023,0.9797750286439786,0.9760090552172234,0.9836992417125868,0.9798390597477664,0.9974012206379024,0.9970552462422875,0.06621558320393243,0.9770773638968482,0.9743848387589791,0.9800166015925231,0.9771926059900065,0.9968614567535439,0.9965566573949045,19.296793937683105
14,0.05775505292896825,0.9802627504412721,0.9765959123576888,0.9840788696384819,0.9803231115647545,0.9974908861869662,0.9971921832447517,0.06381155000486242,0.9773854638444711,0.9746324765426816,0.9803855258708151,0.9775005364313522,0.9971254023471364,0.996836764631529,19.128434658050537
