epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,train_ap,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,val_ap,epoch_time
33,0.051002021608648175,0.9825358823893723,0.9794700355285595,0.9857058464637465,0.9825780473936577,0.9980413504751238,0.9978158021304574,0.05843814840818953,0.9795575684752134,0.9749436765511782,0.9845051803117411,0.9797010998424426,0.9975566223001976,0.9973707259022349,19.016819953918457
34,0.051052020453082686,0.9825087867339671,0.9794135646845543,0.9857097202180923,0.9825515561695092,0.998023735072411,0.997801588160238,0.059192795790438575,0.9797116184490249,0.9785928970128197,0.9809696559781105,0.9797798351066279,0.997556028063317,0.9974072733696888,19.250147819519043
35,0.050374515981050395,0.9826984563218035,0.9796889436402834,0.985808500953912,0.9827391957057969,0.9980825786753175,0.9978670529376396,0.06118881563091372,0.9792802785223527,0.9812631189035683,0.9773111568850493,0.9792831508094203,0.997396736982068,0.9970823640423211,18.992841720581055
36,0.05083276762074914,0.982704262533676,0.9794732184084962,0.9860467368461829,0.9827489853337903,0.9980511989809329,0.9978225328575066,0.05828543244971065,0.9794805434883076,0.9792005898798735,0.9798628831432349,0.9795316245620507,0.9975977323859886,0.9973630263994417,19.101879358291626
37,0.05028089372336923,0.9827294227851238,0.9796384967129067,0.985924713584288,0.9827715529349755,0.998100004233869,0.9979076614980174,0.05930444023271245,0.9795883784699757,0.9761919296746231,0.9832446890275771,0.9797056165663435,0.9974725515458703,0.9972943663588805,19.061158180236816
38,0.05055689863000783,0.9827013594277397,0.9795339923146639,0.9859770092679573,0.9827449405686949,0.9980623980053385,0.9978462250849551,0.05765026819518232,0.979927288412361,0.9781916197010536,0.9818304792941249,0.9800076716532412,0.9975877134192858,0.9973579158441651,18.989611625671387
39,0.05013016327005203,0.9828852228037036,0.9798146597765525,0.9860583581092205,0.9829265938139552,0.9980884317803564,0.9978575379571524,0.05955517242156615,0.9794343284961642,0.9771461787921434,0.9819227103636978,0.9795286215938539,0.9974227946489849,0.9971217437336453,19.274477243423462
40,0.050296459733561574,0.9827855494998916,0.9796352314536861,0.9860428630918371,0.9828286036138216,0.9980929093973581,0.9978788159641739,0.05900810632532037,0.9795729734725945,0.9806217073847007,0.9785716481692133,0.9795956052072755,0.9975649563300584,0.9973246774244232,19.420287609100342
41,0.04988225541064177,0.9828020004335305,0.9796986649885204,0.9860099361798972,0.9828441688322219,0.9981110879628387,0.9978787600518899,0.06464601236241539,0.9775241088209015,0.969645664530173,0.9860116211147661,0.9777601634071612,0.9971129898208579,0.9968113379878263,19.217782020568848
42,0.049834662588029995,0.9829413495184715,0.9798630851454889,0.9861222750559273,0.9829827162782078,0.998119283353845,0.9979128597158424,0.05969162405593189,0.9798810734202175,0.9786881727024623,0.9812156054969717,0.9799502594491695,0.9974285870346801,0.9972239466799213,19.135469436645508
