epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,train_ap,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,val_ap,epoch_time
12,0.06125336303779281,0.979044413650017,0.9746532988903261,0.9836372616430529,0.9791246726029522,0.9971612518099029,0.9967537986038648,0.06766749545931816,0.9771389838863728,0.976455781686466,0.9779567743720602,0.9772057016465963,0.9967218405136767,0.996366774068475,19.797499656677246
13,0.05991888990410783,0.9793782708326882,0.9750600321323067,0.9838909925527073,0.9794556073369801,0.9972870134476511,0.996881339336285,0.06670576276800294,0.9768462889361309,0.9741700800880357,0.9797706520736619,0.9769623396330528,0.996823811467456,0.9964686490331212,19.102113962173462
14,0.05922066643944821,0.9796579367045489,0.9754441743751608,0.9840575639895796,0.9797319382268121,0.9973370637208634,0.9969431655039087,0.06557462053505454,0.9772622238654219,0.9730355565034582,0.9818304792941249,0.977413233763849,0.9968220311299647,0.9963539931411693,19.07407259941101
15,0.058354409339590026,0.9800217926485616,0.9759385298478226,0.984280304864467,0.980091668008675,0.9974052693244171,0.9970291139438454,0.06668939896103904,0.9770311489047047,0.9760414749371127,0.9781719802010638,0.97710556621881,0.9968392051453692,0.9963939455720945,20.002354383468628
16,0.05781265713898128,0.980283072182826,0.9760003378611851,0.98475096601749,0.9803561253698592,0.9974474790884477,0.9970690153689896,0.06742134778283712,0.9762763040330283,0.9676153683638669,0.9856426968364743,0.9765458422174841,0.9969035346101011,0.9965865119976393,19.622895002365112
17,0.05734506229592792,0.9804079057380857,0.9761817452256936,0.9848148829641968,0.9804793107304975,0.9974872813485496,0.9971183345292663,0.0651010401605621,0.9772622238654219,0.9755858477561647,0.9791250345866511,0.9773522371570613,0.9970452719718685,0.9967382368285139,19.299933195114136
18,0.056449295996276384,0.9806730560802651,0.9765088106361285,0.9850124444358361,0.9807421949577952,0.9975754024444522,0.9972349346576561,0.06533106416463852,0.9777243737868565,0.972054311837429,0.9838288191348725,0.9779061239457278,0.9969798223801095,0.996557375028438,19.084900856018066
19,0.05639217285519635,0.9808501455423776,0.9766964042259849,0.9851770789955355,0.9809184117222222,0.997567770542097,0.9972177074320061,0.06505389083323516,0.9776319438025696,0.9785333702916628,0.9767885141574691,0.9776601637023817,0.9970898236004877,0.9967246466799344,18.943544149398804
20,0.055285639278572225,0.9810930387390456,0.9769914291585289,0.9853630192041372,0.9811593671830853,0.9976699520213113,0.9973469735118832,0.06365462612566047,0.9783097636873401,0.9770657672849916,0.9797091646939465,0.9783856805133401,0.9971014520378473,0.9968094814520277,18.990162134170532
21,0.05531121629699437,0.9810427182361503,0.9770074541868099,0.9852429328194152,0.9811079115321782,0.9976791866182539,0.997363624358854,0.06101532098580533,0.9792032535354469,0.9763774715032241,0.9822608909521321,0.9793103448275864,0.9972594098831556,0.9969148878248273,18.937091827392578
22,0.054488259911492885,0.9813804462267365,0.9774499068257353,0.9854676105714756,0.9814423842017699,0.9977299990924385,0.9974148577794137,0.064896965355385,0.9778168037711433,0.9787771446172802,0.9769114889168998,0.9778434268833087,0.997095345447028,0.9967487111227604,19.789490222930908
23,0.0547223167891562,0.9812343232279441,0.9772672699785427,0.9853610823269643,0.9812974868497953,0.997737330080448,0.9974310747915077,0.06173550451951703,0.9791570385433035,0.9791871618298081,0.979217265656224,0.979202213511644,0.9973955385410748,0.9971733770735324,18.899244785308838
24,0.05437232281250668,0.9813910909485027,0.9775054228684621,0.9854308099051898,0.9814521169471515,0.9977596696424842,0.9974610834149842,0.06509788686365593,0.9779554487475737,0.9774597715268395,0.9785716481692133,0.9780153938332488,0.9969360315835346,0.9964971777116602,18.85457944869995
25,0.05395391452162646,0.9815710835165515,0.9777942620603773,0.9854947268518967,0.981629392971246,0.9977980480975956,0.9975144690240032,0.06167289435746163,0.9787719136087747,0.9734898002614538,0.9844436929320257,0.9789361051666157,0.9973613822608249,0.9971428051562079,19.127270221710205
26,0.0537459450465299,0.9815759220264454,0.9777247032330212,0.9855780125703328,0.9816356510860518,0.9977980393193352,0.9975038913608056,0.06263948248068649,0.9781403087161475,0.9727372196219075,0.9839517938943032,0.9783123691329533,0.9970815712070035,0.9967203091118064,19.433144092559814
27,0.05332546717145468,0.9817888164617719,0.977930552139695,0.9857968796908744,0.9818479603913408,0.9978474054894373,0.9975693189098696,0.06508594079632458,0.9778322087685245,0.9818350898946063,0.9737756325514189,0.9777887539166807,0.997379203671681,0.9971287603379733,18.984817028045654
28,0.053480301556971296,0.9816243071253832,0.9778094626846169,0.9855876969561975,0.9816831726145634,0.9978333713135498,0.9975697045295207,0.06295087060883758,0.9778476137659057,0.9728077379322931,0.9832754327174348,0.9780135771512446,0.9971872461740541,0.9968696550784462,19.612476587295532
29,0.05298709842261552,0.9819339717585854,0.9782878650406754,0.9857174677267841,0.9819886137243117,0.9978600679961211,0.9975779303349875,0.06144674747126309,0.9791724435406846,0.9801028736871285,0.9782949549604943,0.9791980798227529,0.9973886559300484,0.9971891599106726,18.98983645439148
30,0.05288650620490711,0.9817626885083455,0.9780690373633639,0.9855973813420622,0.9818187781941106,0.9978890251809402,0.9976101794240879,0.05977866153313419,0.978802723603537,0.9743277400493346,0.9836136133058689,0.9789486567529526,0.9973953605547888,0.9970714004091729,19.418676614761353
31,0.052595449916911396,0.9820984810949741,0.9783078259399045,0.9860331787059724,0.9821553112040801,0.9978931311911623,0.9976305002583649,0.06200255207189425,0.9784792186585328,0.9783637592968222,0.9786946229286438,0.9785291631445477,0.9973634815497409,0.9971338751890159,19.151852130889893
32,0.05264443509398769,0.9818507493884123,0.9780361260568793,0.9858123747082579,0.9819088545811449,0.9979151907647124,0.9976624117446393,0.06079615969357528,0.978494623655914,0.9794547974742029,0.9775878500937683,0.9785204332840965,0.9974376942369679,0.997094573055908,19.338326454162598
33,0.05210551090857707,0.9821546078097421,0.9784297520661157,0.9860196205657619,0.9822100241656578,0.9979429954259365,0.9976837286118307,0.0596156741279786,0.9790800135563977,0.9758480657079173,0.9825683278507087,0.9791966665645394,0.9974625629554937,0.9972074968677249,19.153947353363037
34,0.05239959804220342,0.9819591320100332,0.9781418979942429,0.9859227767071151,0.9820169249066989,0.9979182711568535,0.9976764980667522,0.062236765502240714,0.9785716486428198,0.9813555129552903,0.9757739723921665,0.9785567836717075,0.9974471749731417,0.9972145500284719,19.12088179588318
35,0.05223226930379661,0.9821449307899545,0.9784771585312876,0.9859498929875362,0.9821993125158581,0.9979468915257963,0.9976944833060881,0.06217209836394768,0.9788181286009181,0.9736650042573897,0.9843514618624527,0.9789790707984896,0.9971594655998876,0.9967712398156027,19.192353010177612
36,0.052144621860986895,0.9820704177375902,0.9783305177420688,0.9859518298647091,0.9821263886584373,0.9979506412738701,0.9976969536178791,0.061412848444200877,0.9783405736821025,0.977623622578962,0.9791865219663664,0.9784044481307406,0.9973894903297577,0.997107376367856,19.104026317596436
37,0.05180079210318953,0.9823268587619608,0.978665205774369,0.9861242119331003,0.9823805503967584,0.9979725203209128,0.9977204625016634,0.06146863234911378,0.9789259635825862,0.9782361788992234,0.9797399083838042,0.9789874662079135,0.9972892356384068,0.9969591451530861,19.140650510787964
38,0.051615614062078284,0.9824052426222402,0.9786703670318984,0.986279162106935,0.9824600329537605,0.9979762438690538,0.9977244553466551,0.06402871276684634,0.9781094987213852,0.9814275985884975,0.9747594306268639,0.9780821495226197,0.9973227559143278,0.9971230528873043,19.673099517822266
39,0.05112863960387596,0.9824042749202614,0.9787568193089767,0.9861861920026341,0.9824574605719777,0.9980165208950098,0.997764618195031,0.0607584823128276,0.9790800135563977,0.9729885580746002,0.9856119531466166,0.9792595760278575,0.9973118213861694,0.9969868082638276,19.085836172103882
40,0.05136573930981801,0.9823481482054934,0.9787029134276026,0.9861280856874461,0.9824014695510981,0.9979992273737059,0.9977571282052611,0.06158358766514016,0.9786486736297255,0.9823425544437905,0.9749131490761521,0.9786137513887174,0.9975897709407532,0.9973928529740178,19.463568925857544
41,0.05102195452442997,0.98256104264082,0.9790782910348169,0.9861687601080777,0.9826107346219204,0.998045369833971,0.9978175418900469,0.06331037797444448,0.9782943586899591,0.9806611059623108,0.9759276908414548,0.9782886728200071,0.9972741960345455,0.9970188148120115,19.426814556121826
42,0.050898385639641476,0.9824700786548168,0.9789123964654038,0.9861571388450402,0.9825214128371852,0.9980504503322312,0.9978357689998647,0.06097350389821323,0.9786640786271066,0.9742340257050618,0.983429151166723,0.978809993727146,0.9973506959642069,0.99708584583563,19.88905096054077
43,0.05100366121518724,0.9824458861053479,0.9789095411782124,0.9861106537928898,0.9824969027043926,0.9980311189210178,0.9977940613731133,0.05836318151688012,0.97911082355116,0.9734212204975548,0.9852122851784672,0.9792812614594794,0.9974743655820985,0.9971798521836286,18.95554828643799
44,0.05075970105550087,0.9825774935744589,0.9790697629701132,0.9862113714058823,0.9826275912910236,0.9980593511511339,0.9978305657744745,0.06024121818697359,0.9795729734725945,0.9731582299596615,0.9864420327727734,0.9797551070261687,0.9973094074174997,0.9969474342965968,19.066209077835083
45,0.05099903432160631,0.9825378177933298,0.9791805315658071,0.986013809934243,0.9825852905781065,0.9980361874982993,0.9977920369830227,0.05988047428898455,0.9793264935144961,0.9806417804629943,0.9780490054416331,0.9793436768870828,0.997585797812217,0.997344680608463,19.124740839004517
46,0.05067500719867938,0.9826907147059735,0.9790818386296788,0.9864302385264239,0.9827423019590628,0.9980595987254207,0.9978372516292355,0.05954918818269658,0.9796037834673568,0.9771538673272777,0.9822608909521321,0.9797007236600026,0.9973885657503302,0.9970368891006436,18.983703136444092
47,0.05044542321840272,0.9826800699842071,0.9791716740920776,0.9863140258960478,0.9827298727464308,0.9980671325592309,0.9978277150048442,0.060290490372443765,0.9794959484856888,0.9796727966049572,0.97940172779537,0.9795372434468443,0.9975017393982722,0.9973248737322216,19.316713333129883
48,0.05065304291383384,0.9825523333230112,0.979103725598417,0.9861242119331003,0.9826014289408777,0.9980667292068754,0.9978383117057079,0.05841716100263784,0.9796345934621191,0.9755844789221813,0.9839825375841609,0.9797655125968103,0.9974998812214453,0.9972806275415241,19.093235969543457
49,0.05032519770047197,0.9827574861425077,0.9792743922020334,0.9863643847025441,0.982806601770868,0.9980779047919963,0.9978562329739749,0.060453909089950124,0.979002988569492,0.972353583121135,0.9861345958741968,0.9791956040601388,0.9974922766980425,0.997250024650928,19.04252600669861
50,0.049962502664832445,0.982736196698975,0.9791721541718177,0.9864283016492509,0.9827868346301097,0.998111521985728,0.9978838981376632,0.061214760781859785,0.9791416335459223,0.9803087732273273,0.9780182617517754,0.9791621779679275,0.9974675351803826,0.9972652949895889,19.954367876052856
