epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,epoch_time
13,0.5167568987778929,0.951438643826694,0.9182752399225381,0.9912234648301633,0.9533559386222779,0.9880649702386025,0.5189711954444647,0.9578638225519747,0.9300843759092231,0.9899969030659647,0.9591059105910591,0.9862681486140326,16.630136251449585
14,0.5162837446384448,0.9523702302100708,0.919912004600411,0.9911578386599909,0.9542068778413394,0.9882345316016573,0.5182231958024204,0.9590694798670686,0.9313445867287544,0.9910498606379684,0.9602700675168793,0.9871495309752895,15.952295303344727
15,0.515951447328875,0.9557361175267735,0.9258199352274612,0.9909918430530839,0.957297961482023,0.988211788840623,0.5181075353175402,0.9615271659324522,0.9366958764397292,0.9898110870238463,0.9625212690668714,0.9869342780519218,16.331984043121338
16,0.5155326948675274,0.9588729737512973,0.9316107436156231,0.9905729936728651,0.9601875464235398,0.9883572804755649,0.517501630820334,0.9620217945745421,0.9361932333245606,0.9914834314029111,0.9630454073728698,0.9873053161708746,15.99916672706604
17,0.5153034817865882,0.9615749608134566,0.9367681327752332,0.9900827275780469,0.9626878416902984,0.9882247762113294,0.5177202359773219,0.9645103949300564,0.9437244807385052,0.9877980799008981,0.9652584432877375,0.9874167226505627,15.934387683868408
18,0.5150203266789958,0.9625336057224916,0.9384859429374376,0.9900614955818146,0.9635840712951935,0.9882755639442427,0.5172226810827851,0.9650977664425381,0.9436565620752821,0.9891297615360792,0.9658582315229224,0.9874835392054598,16.012544631958008
19,0.5147422617255285,0.9634419990838756,0.9398883279231485,0.9903182097180777,0.9644444862167166,0.9887229637947117,0.5171838905662298,0.9627946518278074,0.938771914368778,0.9900278724063177,0.963718855041225,0.9872080286712729,16.103883266448975
20,0.5144964205110344,0.9655883199941244,0.9438815032890198,0.9901367726593654,0.9664560020573476,0.988551214333815,0.5185859412886202,0.9692866527552361,0.9567694673057792,0.9828739547847631,0.9696460487924108,0.985535805665645,15.973336935043335
21,0.5143594341803965,0.9663788154937117,0.9457166308528004,0.9896522971089742,0.9671857624823036,0.9884067897959,0.5173245444893837,0.9682201097457299,0.9523610030522472,0.9856302260761846,0.9687100505265721,0.985808306234165,16.06261944770813
22,0.5142164819907954,0.9672630494571867,0.9471799247881434,0.9898105719899785,0.9680261257774967,0.9886418048818306,0.5174427526071668,0.9646804235257748,0.9428782287822878,0.9891607308764323,0.9654651250661226,0.9861492141141635,16.152063846588135
23,0.5139761078369488,0.968193669464647,0.9492084713655328,0.9894148847874678,0.9688947441540019,0.9885526118203473,0.5171488374471664,0.9714042816291831,0.9600967351874244,0.9835862496128832,0.9716995563714242,0.9864426253189098,16.02148723602295
24,0.5137720050255222,0.9696103765580396,0.9516446678459594,0.989584740757326,0.9702439472117953,0.9886163689840539,0.5167742762714624,0.9706159672308524,0.9566341096919609,0.9858160421183029,0.9710058720353847,0.986433337383893,16.035515069961548
25,0.51369857908946,0.9702066304984374,0.9527930178271407,0.9895191145871535,0.9708088495675772,0.9886588785127057,0.5163853410631418,0.9689465955637994,0.9518877779435905,0.987705171879839,0.9694657648757504,0.9863921669406568,16.775672435760498
26,0.5135250216539724,0.9709594373372864,0.9541034797836092,0.9896001822091313,0.9715277034280263,0.9886199083187535,0.5162745169363916,0.9702759100394157,0.9564681477918408,0.985289563332301,0.9706649581254863,0.9859512707631602,15.990252017974854
27,0.5134792976987822,0.9716513624934044,0.955682146619801,0.989252749543512,0.9721777249184584,0.9885416191569024,0.5163326025940478,0.9715588530798361,0.9592760180995475,0.9848250232270053,0.9718826405867972,0.9853704754527242,16.57845711708069
28,0.5135011114364326,0.9722959352296205,0.9571077927754594,0.9889863844998706,0.9727859901198753,0.9882644039586571,0.51676842616871,0.9717134245304893,0.9611797480620154,0.9830288014865284,0.9719815047309919,0.9851934800101055,16.018690824508667
29,0.5133075223596348,0.9725104706830539,0.957492889631382,0.9889998957702003,0.972991397808625,0.9885284883117189,0.5162809835746884,0.9706468815209831,0.9571862683154316,0.9852585939919479,0.9710195797152319,0.9858277623005408,15.975173950195312
30,0.5131504722271192,0.9730671032108806,0.9585297594995436,0.9889941052257734,0.9735236615056647,0.9885076157282412,0.5157493725419044,0.9718216245459463,0.9593799945719369,0.9852585939919479,0.9721471024124918,0.9865487859813107,15.918646812438965
31,0.51298100104082,0.9730477756925533,0.9579849990470246,0.9895673691240451,0.9735201072487876,0.9888558916145952,0.5163400266319513,0.9722389674627097,0.9601062224636369,0.9853205326726541,0.9725499786024332,0.9856153157795169,16.058769941329956
32,0.5129023639726592,0.9741629735000397,0.9603845361017934,0.9891987044621935,0.9745786885432949,0.988551972180736,0.5164816975593567,0.972053481721926,0.9616246668282045,0.9832455868689997,0.9723149480905278,0.9848984503335834,16.5426607131958
33,0.512784244958772,0.974628766691728,0.961100569259962,0.9893685604320518,0.9750297219923721,0.9885596280950842,0.5163964610546827,0.973970167710024,0.9672386419149975,0.9810777330442861,0.9741090372374772,0.983781212146958,15.86712646484375
34,0.512897319656923,0.9750191825619399,0.9624974161420652,0.9886254405639218,0.9753864845615653,0.988146481330372,0.5157794142141938,0.9712033387433341,0.9559444960589805,0.9878290492412511,0.9716252646328648,0.9859706522852205,15.969959020614624
35,0.5126277980653515,0.9748809908058995,0.9616040523427607,0.9893318869840142,0.9752709276184913,0.9887241498312133,0.5153779252432287,0.9726099389442769,0.9595530658956752,0.9867141529885414,0.9729440864812043,0.9859835274265024,15.934900999069214
36,0.5126141302073862,0.9754724128667155,0.96303466475202,0.9889709430480654,0.9758304963694798,0.9884428886530873,0.5157812125980854,0.9730891104413015,0.9616186648130799,0.9854134406937132,0.9733706541855947,0.9851784927798813,16.021756887435913
37,0.512447435206169,0.9752685075483623,0.9622481772651844,0.9894206753318947,0.9756452690421221,0.9887422331569972,0.5160001004114747,0.9731818533116934,0.964912814582636,0.9819758439145246,0.9733695568755659,0.9843668542714539,16.05043935775757
38,0.5126505034259943,0.9760367764018733,0.9646472162932515,0.9883590755202805,0.976359200577363,0.9879092851899529,0.5156036545522511,0.9739856248550892,0.9657607206987856,0.9827191080829978,0.9741661166285477,0.9845072011481354,15.925025463104248
39,0.512618025055507,0.9764117302574232,0.9656794218023963,0.9880000617658072,0.9767122359745342,0.9878014755604864,0.5157673535868526,0.9730736532962362,0.9620084694494858,0.9849489005884174,0.9733435348125478,0.9846765046686483,15.956802606582642
40,0.512405611906278,0.9765025695935616,0.9651643243793205,0.9887547627227912,0.9768171352023911,0.9883328544781512,0.5161412917077541,0.9725171960738852,0.9637927889584726,0.9818209972127594,0.9727233676975946,0.9838189248807853,16.060731172561646
41,0.5124539748261637,0.9768543304271188,0.9668071743964812,0.9876796516408473,0.9771319616902355,0.9879901777478912,0.5155494008213282,0.9744647963521138,0.9655099064057372,0.9839888510374729,0.9746617994417007,0.9848206676408717,15.945300579071045
42,0.5121646345428142,0.9771925619978469,0.9664873615353702,0.9887296703636076,0.9774820030626994,0.9885110850104291,0.5154774505645037,0.9742483963211995,0.9638875424139602,0.9853205326726541,0.974486201721339,0.9850251489106329,15.984447240829468
43,0.5121116919699102,0.9775346590722405,0.9671156841459385,0.9887489721783642,0.9778126881989309,0.9884364283363456,0.5158796589821577,0.9741865677409383,0.9688552704109756,0.979777020749458,0.9742855383099286,0.9834443009891124,16.000258922576904
44,0.5122046829979686,0.9772302506585852,0.9662400156882859,0.9890790332107025,0.9775261393833377,0.9884023363101028,0.515728572383523,0.973970167710024,0.9651650556264818,0.9833384948900589,0.9741670246057557,0.9849546873298414,17.04528498649597
45,0.512227852873939,0.9777743202994992,0.9676181732660082,0.9886949270970457,0.9780430127441986,0.9883708137612773,0.5157149452716112,0.9745729963675709,0.9693099329229072,0.9800867141529885,0.9746685350867739,0.9840013243084378,15.9489004611969
46,0.51197428062455,0.9778361683581467,0.9675955917766047,0.988847411433623,0.9781060778902411,0.988754691136842,0.5160071989521384,0.9747584821083546,0.9687184661957619,0.9811087023846392,0.9748742172233932,0.9841742561301591,16.08099889755249
47,0.5119240840217126,0.9785145642514356,0.9694306276898491,0.9882490551761677,0.9787493942530745,0.9884070201178599,0.5152981793507934,0.974480253497179,0.9649740492305825,0.9846082378445339,0.9746922758557259,0.9846354685007499,16.05343508720398
48,0.5121484065739739,0.9780932243518999,0.9688900162222428,0.9879672486807209,0.9783356413057294,0.9878211478096975,0.5154373124241829,0.9744029677718525,0.9669532345588684,0.9822855373180551,0.9745590856019173,0.9834435182737983,15.931222438812256
49,0.5119613920486763,0.9785831769414975,0.9696018756652135,0.9882046610022275,0.9788148878896333,0.9880761199271825,0.5156930964440107,0.9735837390833914,0.9617672817322501,0.9862805822235986,0.973869700166659,0.9839577220958287,16.049844980239868
50,0.5118389194785192,0.9788044770263453,0.9697608934823733,0.9884883976791498,0.9790350963555879,0.9882481489238616,0.5158741110935807,0.9745420820774403,0.9641612893453301,0.9856302260761846,0.9747775616778206,0.9833914428573143,16.362156867980957
51,0.5119447438110819,0.9785464546566757,0.9695587784119962,0.9881757082800925,0.9787787251940504,0.9879157978845163,0.5150902299210429,0.9742638534662648,0.9662332917212191,0.9827810467637039,0.9744369213762609,0.9842423925017212,15.943902015686035
52,0.5119255036263036,0.9788421656870836,0.9702635489643041,0.9880212937620395,0.9790619076673545,0.9879294224854133,0.5150528065860271,0.9752067393152485,0.9697220181239284,0.980953855682874,0.9753056008867813,0.984026765901079,15.957868576049805
53,0.5117871396383593,0.9787194359457051,0.9698270391704851,0.988241334450265,0.9789475998772477,0.9880972412824339,0.5161875355988741,0.9746657392379627,0.9680542406010445,0.9816351811706411,0.9747974105454155,0.9821019848427512,15.958438873291016
54,0.5119392226287095,0.9790219116075277,0.9709683173427253,0.9876294669224801,0.979228026662533,0.987601175263257,0.5154248489998281,0.9746348249478322,0.9653235356633164,0.9845462991638279,0.9748401637459178,0.9834952510731395,15.943699598312378
55,0.5119747104736747,0.979141742221157,0.9713006135901097,0.9875175163968917,0.979341935755564,0.987577923059125,0.5161413531750441,0.9720843960120565,0.9578277063558813,0.9875503251780737,0.9724619560245189,0.9831064260114936,15.985427618026733
56,0.5118988349989543,0.9794181257332377,0.97209013262176,0.9872357099014449,0.9796043836497984,0.9873845740887309,0.5151881366036832,0.9750521678645954,0.9683072789447973,0.982161659956643,0.9751852649057532,0.9829249335396809,16.01076912879944
57,0.5119635396435283,0.9794964021824634,0.9722685321597963,0.9872048269978343,0.9796797528279497,0.9872068339782003,0.515139885712415,0.974727567818224,0.966207379018767,0.9837720656550015,0.9749106142679578,0.9832539936519781,15.933510303497314
58,0.5119856219263388,0.9792132540389682,0.9719478722352745,0.9869674146763279,0.9794000639737669,0.9870639714024794,0.5154814212583005,0.9746039106577016,0.9646159910251357,0.9852585939919479,0.9748280246970324,0.9831660815336098,16.044524431228638
59,0.5120543351159251,0.97958240963902,0.9727152700887677,0.9869017885061554,0.9797571781153711,0.9868050699845891,0.5161789515987039,0.9739392534198933,0.9724005927389479,0.975472282440384,0.9739340156457746,0.9802302712137234,16.094371795654297
60,0.5118636985619863,0.9796442576976674,0.9734625057155921,0.9862281551711491,0.9798037519919153,0.9868386319139538,0.5163006260991096,0.9737537676791097,0.9690873405299313,0.9786311551563952,0.9738358655120343,0.9801007824811685,15.924741506576538
61,0.5120977362291749,0.979651022329082,0.9735187919782785,0.9861818308157333,0.9798093988844687,0.9864157881883046,0.5156733589246869,0.974727567818224,0.9694630769701982,0.9802415608547538,0.9748225257549391,0.9815343790976974,15.88254189491272
62,0.5118887568321945,0.9799438342317408,0.9737903072150963,0.9864925900333149,0.9801002943629966,0.9867065699988493,0.5150831802748144,0.9751449107349872,0.9666605828314169,0.9841436977392382,0.9753237984163035,0.9825439222514257,16.118063926696777
63,0.5118542123442233,0.9796355603144201,0.9730294603036826,0.9866740270920272,0.979804243092779,0.9868516468342401,0.5153932073153555,0.9748048535435505,0.9690368375963775,0.9808609476618148,0.9749130421399329,0.981454486705284,16.379819631576538
64,0.5117802441591797,0.9798858516767589,0.9735743400251419,0.9866045405589033,0.9800461314573974,0.9869712917333908,0.5153063852339983,0.9749748821392689,0.9712090950990936,0.9788789098792195,0.9750289195650497,0.981676345879699,15.999824285507202
65,0.5117678823857822,0.9798500957678533,0.9732821884429046,0.9868438830618855,0.9800161205147447,0.9869804963730607,0.515319143421948,0.9749439678491383,0.96710225715069,0.9832455868689997,0.9751071115956942,0.9822666140523968,16.05801010131836
66,0.5117345700808732,0.9799138765783335,0.9735036533880247,0.986737723080724,0.9800760150112873,0.9871399880994021,0.5148271461948752,0.9761805394543628,0.9729014794992464,0.9795602353669867,0.9762195027854509,0.9823697293883652,15.907968282699585
67,0.5117655139412771,0.9798259363699442,0.9737174063826706,0.9863285246078837,0.9799823949401755,0.986698556253746,0.5145926144905388,0.9761341680191669,0.9690608409104778,0.9835862496128832,0.976269519242592,0.9833612232607508,15.8837571144104
68,0.5114853674238207,0.9803091243281271,0.9737027448890242,0.9873360793381794,0.9804720219737671,0.9871901843941963,0.5155322048813105,0.9748048535435505,0.9753193600396874,0.9741715701455559,0.9747451272039912,0.9803501188814586,16.05271339416504
69,0.5117624871926538,0.9802173186160724,0.9745508782169021,0.9862416664414788,0.9803614204705162,0.9865847775716486,0.5149441105313599,0.9752994821856403,0.9684085220682498,0.9825642613812325,0.9754350365861157,0.9827495135625021,15.872893810272217
70,0.5117354778578445,0.9805971043512042,0.97544163808971,0.9860718104716205,0.9807279198478045,0.9863244408113012,0.5150837227702141,0.9760105108586444,0.97,0.9823165066584082,0.9761194029850746,0.9818255119223359,15.937443971633911
71,0.5116781074734281,0.9804241230621747,0.9749379411141789,0.9862532475303328,0.980562951875147,0.9865857863588218,0.5150577560998499,0.976644253806322,0.9732755174216564,0.9801176834933416,0.9766846174024411,0.9823814261560426,15.964763641357422
72,0.5116056212390802,0.9806657170412661,0.9748846823449099,0.9868052794323723,0.9808087619555553,0.9869410315791642,0.5154770989902318,0.9748975964139424,0.9651155736213068,0.9853205326726541,0.9751133995341424,0.9819449902134305,16.538413286209106
73,0.5117722291915754,0.9803419811092836,0.9747128322314585,0.9863246642449323,0.9804843698433531,0.9865981350088591,0.5153139871545136,0.9757941108277302,0.9720958819913952,0.9796221740476928,0.9758445164275797,0.981296409271994,16.547669410705566
74,0.5116405144820227,0.9804067282956801,0.9748664050412184,0.9862937813413217,0.9805468004164088,0.9867223601947176,0.515360074583441,0.9754076822010974,0.9679297625217206,0.9833075255497058,0.9755580477163444,0.9820273960872549,16.204771280288696
75,0.5116083555653117,0.9803255527187054,0.974748235886616,0.9862532475303328,0.9804669922967474,0.9867541239135,0.5148822357878089,0.9761032537290363,0.9696895624541677,0.9828429854444101,0.9762219693008091,0.9823440918779716,15.944050788879395
76,0.5118726104586344,0.9802724020433052,0.975702170937426,0.9851298819114973,0.9803933621340444,0.985936365587629,0.5153562482446432,0.9761187108741015,0.9748555895344886,0.9773614122019201,0.9761068926588621,0.980643469877335,15.896049737930298
77,0.5117479457522712,0.9806396248915243,0.9761181873453734,0.9854406411290789,0.9807572614107885,0.9859266470539698,0.5155355716124177,0.9749748821392689,0.9725740346984685,0.9774233508826262,0.9749926630728596,0.9799900144066447,16.119354009628296
78,0.5117151099013056,0.9808019760454738,0.9755223664066766,0.9864057318669102,0.9809338625963577,0.9860599673106162,0.5149748339317739,0.9761032537290363,0.9701492537313433,0.9823474759987613,0.9762102606715293,0.9815426382255891,16.06275987625122
79,0.5116844645652526,0.980361308627611,0.9747029315836655,0.9863748489632995,0.9805041558900052,0.9863425010962972,0.5152495079673827,0.97553133936162,0.968794845958902,0.9826262000619387,0.9756615058194061,0.9810132555562155,15.988958597183228
80,0.5116563737981987,0.980551684683135,0.9747106231017237,0.9867570248954807,0.9806968323621801,0.9864242494039588,0.5152288023382425,0.9755467965066852,0.969512568038652,0.9818829358934654,0.9756585425898572,0.9817805894152138,16.04284143447876
81,0.5117923240338541,0.9806318938841934,0.9762106921847151,0.9853267604220148,0.9807475432512656,0.985957428978564,0.5163990305736661,0.9736764819537831,0.9622487532114251,0.985939919479715,0.9739502868068833,0.9802252604977391,16.698641777038574
82,0.5116287189527506,0.9809817219659178,0.9762271492071257,0.9860254861162047,0.9811018540924857,0.9860131441677196,0.5161970700137317,0.9738774248396321,0.9804371035608868,0.9669557138432952,0.9736497442933766,0.9770947351691336,15.946732521057129
83,0.5116466662591336,0.98072853147583,0.9756005346572465,0.9861721799083549,0.9808578729220779,0.9860084512153698,0.5151948556303978,0.9755004250714893,0.9734772552043176,0.9775472282440384,0.975507996600479,0.9806323837996278,16.72720170021057
84,0.5117321598364738,0.9804743746098257,0.9745854963272792,0.9867319325362971,0.9806211030002042,0.9861575392117081,0.5149302394129336,0.9759795965685137,0.9692805667521681,0.9830288014865284,0.9761062763307605,0.9811733227493147,16.07211136817932
85,0.5116004764621029,0.9809237394109359,0.9765851232714267,0.9855274992954838,0.9810359337352871,0.9859430329184519,0.5155107825994492,0.9752994821856403,0.967210619253486,0.9838649736760607,0.9754667157946451,0.9810635490768476,15.998517036437988
86,0.5116292555124659,0.980688910063259,0.9766107163566148,0.9850198615673845,0.9807972647417486,0.9859014433720698,0.5161474579945207,0.9739547105649586,0.9654469690056878,0.9829978321461753,0.9741433547654488,0.9794267503901272,15.96433687210083
87,0.5116391536861687,0.9807826485271465,0.9762651330330308,0.9855776840138509,0.9808993059357574,0.9859220813339854,0.5151388878002763,0.97553133936162,0.9689093852121065,0.9825023227005265,0.9756585118324543,0.9809729390276716,15.907507181167603
88,0.5115416325577171,0.981037771769067,0.9766760893098264,0.9856645421802558,0.981149730051684,0.9861677644615237,0.5149931977503002,0.976041425148775,0.973680966469428,0.9784453391142769,0.9760573388118262,0.9806842030894891,15.933635234832764
89,0.5117197195924708,0.9805816423365423,0.9764124228926543,0.9850102106600063,0.9806924728124573,0.9856962530206546,0.5153480339795351,0.9753149393307056,0.9764070406357682,0.9740786621244968,0.9752414616374432,0.9800039489373349,15.953947305679321
90,0.5116644677375356,0.9807236995962482,0.977271725612759,0.9843925525877943,0.9808192148253709,0.985776483387549,0.5150902913883328,0.9755158822165546,0.9731278890600924,0.9779498296686281,0.9755329008341056,0.9804267762417137,16.16678547859192
91,0.5116892612357757,0.9809507979365941,0.9766666029037626,0.9854966163918731,0.9810617414896968,0.9856359941026164,0.5155335692688823,0.9757013679573383,0.9754225221321117,0.9759058532053267,0.9756641278097715,0.9795665372287453,15.94209885597229
92,0.5115338476663999,0.9812155849376785,0.9769377917208661,0.9857514003466606,0.9813248069358963,0.9858438129342448,0.5154241314157844,0.9752685678955098,0.9717474176094442,0.9789098792195726,0.9753154987812027,0.979578165186285,15.952993392944336
93,0.5115483482796643,0.9811286111052054,0.9773502816852861,0.9851376026374,0.9812284917812171,0.9856074557130902,0.5147974579595029,0.9764587680655383,0.9712648959960788,0.9818829358934654,0.9765450541327214,0.9809554005660303,16.081420183181763
94,0.5116862539426745,0.9807063048297535,0.9772874047812964,0.9843404376879514,0.9808012416447178,0.9852869828273856,0.5148405423387885,0.9760723394389056,0.9739162607140655,0.9782595230721586,0.9760830603794574,0.9804020213169027,15.95191740989685
95,0.5116554289378233,0.9811257119774563,0.9768534016891278,0.9856568214543532,0.981235366400824,0.9854377421979075,0.5147899026051164,0.9757013679573383,0.9699241218945049,0.9817590585320533,0.9758057068981438,0.9806502945049993,16.569726705551147
96,0.5114936815937714,0.9812349124560057,0.9778417453698025,0.9848364943271967,0.9813266556269102,0.9856219698460325,0.5157372429966927,0.9735837390833914,0.9784710705009857,0.9683803034995354,0.9733995361651128,0.9771980741380492,16.321900606155396
97,0.5115969344664044,0.9810648302947254,0.9771080186060757,0.985263064433318,0.9811685965155079,0.9856462817583009,0.5152000118978322,0.9755467965066852,0.9716181349060081,0.9796221740476928,0.9756037380871604,0.9794665919375831,16.01414656639099
98,0.5117269017163417,0.9807826485271465,0.9775525384476763,0.984216906073509,0.9808734024299224,0.9851170962354686,0.5154445958323777,0.9754231393461628,0.970887784526658,0.9801486528336947,0.9754962396745162,0.9797310226060892,16.069279670715332
99,0.5117806757769882,0.9807623546329027,0.9765375248466158,0.9852476229815127,0.9808732380021772,0.9852150524578708,0.5159304481931031,0.9743875106267872,0.9769860795366074,0.9715701455558997,0.974270585860468,0.9774153096535031,16.034340143203735
100,0.5114529982400813,0.9812078539303475,0.9771729436127496,0.9854869654844949,0.981312345038344,0.9857388764775592,0.5150745292194188,0.9759486822783832,0.9719014863038938,0.9801486528336947,0.9760076479476979,0.9802472921657891,15.857226610183716
